created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place
Fri Jun 18 18:18:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Physicians for Human Rights Israel claims that the vaccines are near expiration and is not a fulfillment of Israel's obligations as an Occupting Regime. https://t.co/oQFUOGJnoy https://t.co/0MblVhWOLe,0.05,0.25,en,1.0,2.0,"Dr. Walter Meshaka, Jr.",ToadWally,537,1112,[],"[{'screen_name': 'iskandrah', 'name': '🇵🇸Alexandra #FreePalestine Halaby', 'id': 160304538, 'id_str': '160304538', 'indices': [3, 13]}]",
Fri Jun 18 18:18:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Next Africa: As the world’s richest countries ease coronavirus restrictions and prepare for a return to pre-pandemic life, Africa is in the grip of a rapidly escalating third wave. Click on this story to subscribe to our weekly newsletter.
https://t.co/zLr5TXZT4S",0.0,0.0,en,9.0,7.0,LEAH,leahmareewilson,582,650,[],"[{'screen_name': 'BBGAfrica', 'name': 'Bloomberg Africa', 'id': 632923508, 'id_str': '632923508', 'indices': [3, 13]}]","Johannesburg, South Africa"
Fri Jun 18 18:18:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,873.0,492.0,@I am Fine China,ClaretChina__,1286,254,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",A Bordeaux Winery 
Fri Jun 18 18:18:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,Gloria E. Barrera,Barrera__Gloria,947,1714,"[{'text': 'COVID19', 'indices': [56, 64]}]",[],"Chicago, IL"
Fri Jun 18 18:18:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A lot of #OurNHSPeople have been asking me: ""What is the evidence that #COVID19 #vaccines do not harm #fertility?"" 

To answer that, I made this short video about the data we have so far... https://t.co/8DYuae0VO6",0.05,0.65,en,219.0,94.0,Twixiepix,Twixiepix,8,491,"[{'text': 'OurNHSPeople', 'indices': [28, 41]}, {'text': 'COVID19', 'indices': [90, 98]}, {'text': 'vaccines', 'indices': [99, 108]}, {'text': 'fertility', 'indices': [121, 131]}]","[{'screen_name': 'VikiLovesFACS', 'name': 'Viki Male 🏳️\u200d🌈', 'id': 4896117477, 'id_str': '4896117477', 'indices': [3, 17]}]",
Fri Jun 18 18:18:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,416.0,172.0,Joseph Wolkin יוסף וולקין,JoeWolkin,1893,2785,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]","Whitestone, NY"
Fri Jun 18 18:18:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,2.0,2.0,Tom O Keeffe,TommyOK99,1351,1398,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 18:18:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,245.0,115.0,Indubitably Simon💙,SimonAntenen,290,766,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",Just clinging on to London
Fri Jun 18 18:18:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,2.0,3.0,Clint Warren,ClintWarren6,868,648,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Cape Town.
Fri Jun 18 18:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ACR has curated a list of resources for your patients addressing important issues surrounding #COVID19 #vaccines for individuals living with #rheum diseases → https://t.co/2BJBmHb84c https://t.co/tA30xAubPJ,0.4,1.0,en,17.0,13.0,Kathleen Arntsen,KathleenArntsen,4035,4930,"[{'text': 'COVID19', 'indices': [107, 115]}, {'text': 'vaccines', 'indices': [116, 125]}]","[{'screen_name': 'ACRheum', 'name': 'American College of Rheumatology', 'id': 145378129, 'id_str': '145378129', 'indices': [3, 11]}]","Verona, NY"
Fri Jun 18 18:19:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa is ""in the midst of a full-blown third wave"" of coronavirus

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week. Source ~ WHO",0.16666666666666666,0.18888888888888888,en,49.0,17.0,Yonny_Zambo_Ingaroni🔴🔴🔴,yonny_s,1446,2873,[],"[{'screen_name': 'AfricaStoryLive', 'name': 'Africa story Live', 'id': 2431926235, 'id_str': '2431926235', 'indices': [3, 19]}]",Internet (Neuland)
Fri Jun 18 18:19:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,33.0,14.0,Harris County Public Health #SocialDistance,hcphtx,28919,4587,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]","Harris County, Texas"
Fri Jun 18 18:19:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,18.0,15.0,TheLuvvie,Sinkins_E,855,728,"[{'text': 'COVID19', 'indices': [44, 52]}, {'text': 'CoronaVirusSA', 'indices': [80, 94]}]","[{'screen_name': 'HealthZA', 'name': 'Department of Health', 'id': 240605588, 'id_str': '240605588', 'indices': [3, 12]}]",Pietermaritzburg
Fri Jun 18 18:19:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,2.0,4.0,Majid Nasim Ahmad 🇵🇰 🇵🇸,MajidAhmad1988,644,573,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","Karachi, Pakistan"
Fri Jun 18 18:19:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,2.0,5.0,Leah McElrath 🏳️‍🌈,leahmcelrath,138849,2688,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Houston/NYC
Fri Jun 18 18:19:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,3.0,6.0,Raphaël Jacquot 🔻,sxpert1,1334,1429,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 18:19:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,Weaponized News,WeaponizedNews,3711,4533,[],[],"Fresno, CA"
Fri Jun 18 18:19:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.24318181818181817,0.5022727272727273,en,13.0,4.0,🤘 Mike Williams 🖖,MAMike4,1642,2950,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",Earth
Fri Jun 18 18:19:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,14.0,11.0,Nurse Chapel #WearAMask 🍎🌊,NurseChapel2021,5743,2496,"[{'text': 'covid19', 'indices': [96, 104]}]","[{'screen_name': 'QuizzicalGirl', 'name': '🌪Dr.Clare MD ❤️🧡💛💚💙💜', 'id': 932048245450313728, 'id_str': '932048245450313728', 'indices': [3, 17]}]","Space, the Final Frontier"
Fri Jun 18 18:19:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,Nicola Perugini,PeruginiNic,2315,968,[],[],Here and elsewhere
Fri Jun 18 18:19:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,121.0,69.0,Originalslushey,slushey,762,392,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",
Fri Jun 18 18:19:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,4.0,8.0,Muneer,MunzMaat,62,130,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","London, England"
Fri Jun 18 18:20:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1/5 Canada’s National Advisory Committee on Immunization has updated its recommendations on first and second doses of #COVID19 vaccines based on the latest scientific evidence and expert opinion. https://t.co/ienLyI1bkR,0.25,0.41111111111111115,en,41.0,29.0,Marie,Marie70883246,232,344,[],"[{'screen_name': 'GovCanHealth', 'name': 'Health Canada and PHAC', 'id': 36375825, 'id_str': '36375825', 'indices': [3, 16]}]","Winnipeg, Manitoba"
Fri Jun 18 18:20:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.24318181818181817,0.5022727272727273,en,14.0,5.0,David T (Just call me Dave),Davidt525,3060,3231,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",South Gloucestershire England
Fri Jun 18 18:20:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Key takeaway from @AfAmResearch &amp; @commonwealthfnd's survey: An individual's personal doctor/primary care physician is the most effective messenger when it comes to #COVID19 vaccines.

We need trustworthy messengers in order to reduce vaccine hesitancy.
https://t.co/fMSixS4o6p https://t.co/doZEloxGuH",0.22000000000000003,0.6,en,2.0,2.0,African American Research,AfAmResearch,1868,208,[],"[{'screen_name': 'P4HR', 'name': 'Physicians for Human Rights', 'id': 15781769, 'id_str': '15781769', 'indices': [3, 8]}, {'screen_name': 'AfAmResearch', 'name': 'African American Research', 'id': 931232586726301696, 'id_str': '931232586726301696', 'indices': [28, 41]}, {'screen_name': 'commonwealthfnd', 'name': 'Commonwealth Fund', 'id': 23964682, 'id_str': '23964682', 'indices': [48, 64]}]",
Fri Jun 18 18:20:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem. https://t.co/AF4BITFvgH",0.0,0.6,en,82.0,48.0,Haixin Liu,O5S5H5L5,112,544,"[{'text': 'DeltaVariant', 'indices': [103, 116]}]","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]",
Fri Jun 18 18:20:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,874.0,493.0,Elma Burger,62Elma,82,276,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Johannesburg, South Africa"
Fri Jun 18 18:20:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,9.0,10.0,‘21 Cabbage,thisisforbruce,140,243,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 18:20:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,ger365,ger365,19,560,"[{'text': 'coronavirus', 'indices': [75, 87]}, {'text': 'covid', 'indices': [88, 94]}, {'text': 'covidmagnet', 'indices': [95, 107]}]",[],
Fri Jun 18 18:20:49 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,121.0,70.0,NYSDOH,HealthNYGov,26037,597,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",
Fri Jun 18 18:20:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,Bay Bulletin PE,bay_bulletin,576,210,[],[],"Eastern Cape, South Africa"
Fri Jun 18 18:20:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#TeamToronto #COVID19 vaccination update for June 18: 2,854,856 vaccine doses have been administered in the city. For info about vaccines in Toronto: https://t.co/VufjfIUBs7 https://t.co/NBY8CLNQAP",0.0,0.0,en,6.0,5.0,Farah F. Maisaloon,FMaisaloon,176,115,"[{'text': 'TeamToronto', 'indices': [19, 31]}, {'text': 'COVID19', 'indices': [32, 40]}]","[{'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [3, 17]}]",
Fri Jun 18 18:20:59 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,35.0,15.0,NYSDOH,HealthNYGov,26037,597,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]",
Fri Jun 18 18:21:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",-0.4375,0.75,en,11.0,8.0,dula lipa,dulapalooza,1438,708,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [19, 29]}]",perpetual state of panic
